millis, stampunix, datetime, K30_CO2, CH4smV, Vbat, SHT_RH, SHT_temp, AQUA_Flux1 
6963364, 1776774309, 2026/04/21 12:25:09, 494, 644.5, 2221.7, 42.0, 8.6, 1
6967439, 1776774313, 2026/04/21 12:25:13, 494, 639.6, 1870.1, 43.1, 8.6, 1
6971511, 1776774317, 2026/04/21 12:25:17, 493, 634.8, 1875.0, 42.4, 8.4, 1
6975584, 1776774321, 2026/04/21 12:25:21, 493, 629.9, 1875.0, 42.0, 8.3, 1
6979657, 1776774325, 2026/04/21 12:25:25, 493, 625.0, 1840.8, 40.9, 8.2, 1
6983730, 1776774329, 2026/04/21 12:25:29, 493, 615.2, 1850.6, 39.6, 8.1, 1
Chamber is CLOSED
7007807, 1776774354, 2026/04/21 12:25:54, 491, 605.5, 1284.2, 42.9, 8.5, 1
7011880, 1776774358, 2026/04/21 12:25:58, 491, 615.2, 1269.5, 44.4, 8.7, 1
7015953, 1776774362, 2026/04/21 12:26:02, 491, 620.1, 1293.9, 45.6, 8.7, 1
7020026, 1776774366, 2026/04/21 12:26:06, 491, 629.9, 1279.3, 46.1, 8.8, 1
7024099, 1776774370, 2026/04/21 12:26:10, 491, 634.8, 1250.0, 46.4, 9.0, 1
7028172, 1776774374, 2026/04/21 12:26:14, 492, 644.5, 1274.4, 46.8, 9.1, 1
7032248, 1776774378, 2026/04/21 12:26:18, 493, 649.4, 1635.7, 46.9, 9.1, 1
7036320, 1776774382, 2026/04/21 12:26:22, 494, 659.2, 1601.6, 47.2, 9.2, 1
7040395, 1776774386, 2026/04/21 12:26:26, 495, 659.2, 1577.1, 48.0, 9.3, 1
7044468, 1776774390, 2026/04/21 12:26:30, 495, 668.9, 1586.9, 48.9, 9.4, 1
7048540, 1776774394, 2026/04/21 12:26:34, <<<I2C_RECOVERY>>>
7053896, 1776774400, 2026/04/21 12:26:40, 499, 678.7, 1586.9, 51.4, 9.5, 1
7057968, 1776774404, 2026/04/21 12:26:44, 501, 683.6, 1596.7, 52.1, 9.5, 1
7062040, 1776774408, 2026/04/21 12:26:48, 503, 688.5, 1567.4, 52.8, 9.6, 1
7066113, 1776774412, 2026/04/21 12:26:52, 505, 693.4, 1552.7, 54.2, 9.7, 1
7070188, 1776774416, 2026/04/21 12:26:56, 506, 703.1, 1518.6, 55.6, 9.6, 1
7074261, 1776774420, 2026/04/21 12:27:00, 507, 708.0, 1528.3, 57.1, 9.6, 1
7078334, 1776774424, 2026/04/21 12:27:04, 509, 708.0, 1557.6, 57.9, 9.6, 1
7082407, 1776774428, 2026/04/21 12:27:08, 511, 712.9, 1562.5, 57.9, 9.7, 1
7086480, 1776774432, 2026/04/21 12:27:12, 513, 717.8, 1547.9, 58.0, 9.8, 1
7090553, 1776774437, 2026/04/21 12:27:17, 514, 722.7, 1845.7, 58.7, 9.8, 1
7094626, 1776774441, 2026/04/21 12:27:21, 517, 732.4, 1572.3, 58.9, 9.8, 1
7098804, 1776774445, 2026/04/21 12:27:25, 519, 727.5, 1591.8, 59.2, 9.8, 1
7102876, 1776774449, 2026/04/21 12:27:29, 521, 732.4, 1596.7, 59.9, 9.8, 1
7106948, 1776774453, 2026/04/21 12:27:33, 523, 732.4, 1616.2, 61.8, 9.9, 1
7111020, 1776774457, 2026/04/21 12:27:37, 524, 737.3, 1626.0, 62.8, 10.0, 1
7115093, 1776774461, 2026/04/21 12:27:41, 526, 742.2, 1650.4, 62.9, 9.9, 1
7119165, 1776774465, 2026/04/21 12:27:45, 527, 747.1, 1655.3, 63.0, 10.0, 1
7123238, 1776774469, 2026/04/21 12:27:49, 528, 747.1, 1669.9, 63.4, 9.9, 1
7127322, 1776774473, 2026/04/21 12:27:53, 529, 752.0, 1967.8, 64.1, 10.0, 1
7131395, 1776774477, 2026/04/21 12:27:57, 530, 752.0, 1679.7, 64.4, 9.9, 1
7135468, 1776774482, 2026/04/21 12:28:02, 530, 756.8, 1718.8, 64.4, 10.0, 1
7139542, 1776774486, 2026/04/21 12:28:06, 532, 756.8, 1718.8, 64.6, 10.0, 1
7143616, 1776774490, 2026/04/21 12:28:10, 532, 756.8, 1738.3, 65.2, 10.0, 1
7147689, 1776774494, 2026/04/21 12:28:14, 534, 756.8, 1757.8, 65.5, 10.0, 1
7151765, 1776774498, 2026/04/21 12:28:18, 534, 761.7, 1772.5, 65.5, 10.0, 1
7155838, 1776774502, 2026/04/21 12:28:22, 535, 761.7, 1787.1, 65.7, 10.1, 1
7159911, 1776774506, 2026/04/21 12:28:26, 535, 766.6, 1806.6, 66.1, 10.1, 1
7163984, 1776774510, 2026/04/21 12:28:30, 536, 766.6, 1782.2, 66.6, 10.2, 1
7168059, 1776774514, 2026/04/21 12:28:34, 537, 766.6, 1801.8, 66.9, 10.0, 1
7172132, 1776774518, 2026/04/21 12:28:38, 538, 771.5, 1811.5, 67.3, 10.1, 1
7176205, 1776774522, 2026/04/21 12:28:42, 539, 771.5, 1835.9, 67.6, 10.1, 1
7180281, 1776774526, 2026/04/21 12:28:46, 539, 776.4, 1840.8, 67.9, 10.2, 1
7184354, 1776774531, 2026/04/21 12:28:51, 540, 776.4, 1860.4, 68.0, 10.1, 1
7188427, 1776774535, 2026/04/21 12:28:55, 541, 776.4, 1870.1, 68.3, 10.0, 1
7192500, 1776774539, 2026/04/21 12:28:59, 542, 776.4, 1889.6, 68.5, 10.2, 1
7196573, 1776774543, 2026/04/21 12:29:03, 542, 781.2, 1899.4, 69.0, 10.1, 1
7200647, 1776774547, 2026/04/21 12:29:07, 543, 781.2, 1909.2, 68.8, 10.2, 1
7204722, 1776774551, 2026/04/21 12:29:11, 544, 791.0, 1909.2, 68.9, 10.3, 1
7208886, 1776774555, 2026/04/21 12:29:15, 545, 786.1, 1943.4, 69.1, 10.3, 1
7213126, 1776774559, 2026/04/21 12:29:19, 546, 786.1, 1948.2, 69.5, 10.2, 1
7217199, 1776774563, 2026/04/21 12:29:23, 547, 786.1, 1948.2, 70.0, 10.3, 1
7221272, 1776774568, 2026/04/21 12:29:28, 548, 786.1, 1962.9, 70.2, 10.3, 1
7225345, 1776774572, 2026/04/21 12:29:32, 549, 791.0, 1967.8, 70.3, 10.2, 1
7229418, 1776774576, 2026/04/21 12:29:36, 549, 791.0, 1977.5, 70.3, 10.3, 1
7233494, 1776774580, 2026/04/21 12:29:40, 550, 791.0, 1987.3, 70.3, 10.2, 1
7237569, 1776774584, 2026/04/21 12:29:44, 550, 791.0, 2270.5, 70.6, 10.3, 1
7241642, 1776774588, 2026/04/21 12:29:48, 550, 795.9, 1997.1, 70.7, 10.3, 1
7245715, 1776774592, 2026/04/21 12:29:52, 551, 791.0, 2011.7, 70.8, 10.2, 1
7249788, 1776774596, 2026/04/21 12:29:56, 552, 791.0, 2006.8, 71.0, 10.2, 1
7253861, 1776774600, 2026/04/21 12:30:00, 552, 795.9, 2050.8, 71.1, 10.3, 1
7257934, 1776774604, 2026/04/21 12:30:04, 552, 795.9, 2031.2, 70.8, 10.4, 1
7262010, 1776774608, 2026/04/21 12:30:08, 552, 795.9, 2045.9, 71.0, 10.4, 1
7266083, 1776774612, 2026/04/21 12:30:12, 552, 795.9, 2055.7, 71.1, 10.3, 1
7270156, 1776774617, 2026/04/21 12:30:17, 552, 795.9, 2065.4, 71.2, 10.3, 1
7274229, 1776774621, 2026/04/21 12:30:21, 553, 795.9, 2045.9, 71.5, 10.4, 1
7278302, 1776774625, 2026/04/21 12:30:25, 553, 800.8, 2070.3, 71.7, 10.3, 1
7282375, 1776774629, 2026/04/21 12:30:29, 554, 800.8, 2075.2, 71.8, 10.3, 1
7286450, 1776774633, 2026/04/21 12:30:33, 555, 800.8, 2089.8, 72.0, 10.4, 1
7290523, 1776774637, 2026/04/21 12:30:37, 556, 800.8, 2099.6, 71.9, 10.4, 1
7294596, 1776774641, 2026/04/21 12:30:41, 557, 800.8, 2119.1, 72.2, 10.4, 1
7298669, 1776774645, 2026/04/21 12:30:45, 558, 805.7, 2119.1, 72.3, 10.4, 1
7302742, 1776774649, 2026/04/21 12:30:49, 559, 805.7, 2128.9, 72.5, 10.4, 1
7306815, 1776774653, 2026/04/21 12:30:53, 560, 805.7, 2124.0, 73.0, 10.4, 1
7310977, 1776774657, 2026/04/21 12:30:57, 560, 805.7, 2128.9, 73.5, 10.4, 1
7315063, 1776774662, 2026/04/21 12:31:02, 560, 805.7, 2153.3, 73.4, 10.4, 1
7319136, 1776774666, 2026/04/21 12:31:06, 562, 810.5, 2148.4, 73.4, 10.3, 1
7323209, 1776774670, 2026/04/21 12:31:10, 562, 805.7, 2158.2, 73.5, 10.3, 1
7327282, 1776774674, 2026/04/21 12:31:14, 563, 805.7, 2168.0, 73.7, 10.5, 1
7331355, 1776774678, 2026/04/21 12:31:18, 563, 810.5, 2177.7, 73.9, 10.4, 1
7335428, 1776774682, 2026/04/21 12:31:22, 563, 810.5, 2177.7, 74.1, 10.5, 1
7339501, 1776774686, 2026/04/21 12:31:26, 563, 810.5, 2182.6, 74.3, 10.5, 1
7343577, 1776774690, 2026/04/21 12:31:30, 564, 810.5, 2172.9, 74.4, 10.4, 1
7347650, 1776774694, 2026/04/21 12:31:34, 565, 810.5, 2182.6, 74.6, 10.5, 1
7351723, 1776774698, 2026/04/21 12:31:38, 565, 815.4, 2192.4, 74.6, 10.5, 1
7355796, 1776774702, 2026/04/21 12:31:42, 565, 815.4, 2202.1, 74.6, 10.5, 1
7359869, 1776774706, 2026/04/21 12:31:46, 565, 815.4, 2221.7, 74.5, 10.4, 1
7363942, 1776774711, 2026/04/21 12:31:51, 565, 810.5, 2236.3, 74.6, 10.4, 1
7368017, 1776774715, 2026/04/21 12:31:55, 565, 815.4, 2216.8, 74.8, 10.4, 1
7372090, 1776774719, 2026/04/21 12:31:59, 565, 815.4, 2221.7, 75.1, 10.4, 1
7376163, 1776774723, 2026/04/21 12:32:03, 565, 815.4, 2236.3, 75.3, 10.5, 1
7380238, 1776774727, 2026/04/21 12:32:07, 565, 815.4, 2236.3, 75.2, 10.5, 1
7384311, 1776774731, 2026/04/21 12:32:11, 565, 815.4, 2251.0, 75.2, 10.6, 1
7388384, 1776774735, 2026/04/21 12:32:15, 565, 815.4, 2251.0, 75.2, 10.5, 1
7392457, 1776774739, 2026/04/21 12:32:19, 565, 815.4, 2260.7, 75.2, 10.4, 1
7396532, 1776774743, 2026/04/21 12:32:23, 565, 820.3, 2265.6, 75.5, 10.5, 1
7400605, 1776774747, 2026/04/21 12:32:27, 565, 815.4, 2275.4, 75.5, 10.5, 1
7404678, 1776774751, 2026/04/21 12:32:31, 565, 820.3, 2270.5, 75.6, 10.5, 1
7408751, 1776774755, 2026/04/21 12:32:35, 565, 820.3, 2280.3, 75.7, 10.6, 1
7412824, 1776774760, 2026/04/21 12:32:40, 565, 820.3, 2285.2, 75.7, 10.6, 1
7416897, 1776774764, 2026/04/21 12:32:44, 565, 820.3, 2290.0, 75.9, 10.6, 1
7420970, 1776774768, 2026/04/21 12:32:48, 565, 820.3, 2299.8, 75.9, 10.6, 1
7425280, 1776774772, 2026/04/21 12:32:52, 565, 820.3, 2314.5, 75.6, 10.5, 1
7429353, 1776774776, 2026/04/21 12:32:56, 565, 820.3, 2314.5, 75.5, 10.6, 1
7433426, 1776774780, 2026/04/21 12:33:00, 565, 820.3, 2314.5, 75.6, 10.7, 1
7437499, 1776774784, 2026/04/21 12:33:04, 566, 820.3, 2309.6, 75.6, 10.7, 1
7441572, 1776774788, 2026/04/21 12:33:08, 567, 825.2, 2314.5, 75.6, 10.7, 1
7445645, 1776774792, 2026/04/21 12:33:12, 567, 825.2, 2299.8, 75.8, 10.6, 1
7449723, 1776774797, 2026/04/21 12:33:17, 567, 820.3, 2309.6, 76.0, 10.6, 1
7453796, 1776774801, 2026/04/21 12:33:21, 567, 820.3, 2334.0, 76.2, 10.6, 1
7457869, 1776774805, 2026/04/21 12:33:25, 568, 825.2, 2348.6, 76.3, 10.6, 1
7461942, 1776774809, 2026/04/21 12:33:29, 568, 825.2, 2348.6, 76.1, 10.7, 1
7466015, 1776774813, 2026/04/21 12:33:33, 570, 820.3, 2324.2, 76.1, 10.6, 1
7470088, 1776774817, 2026/04/21 12:33:37, 570, 820.3, 2324.2, 76.4, 10.6, 1
7474161, 1776774821, 2026/04/21 12:33:41, 570, 825.2, 2607.4, 76.5, 10.6, 1
7478237, 1776774825, 2026/04/21 12:33:45, 571, 825.2, 2329.1, 76.5, 10.6, 1
7482310, 1776774829, 2026/04/21 12:33:49, 571, 825.2, 2329.1, 76.5, 10.7, 1
7486383, 1776774833, 2026/04/21 12:33:53, 571, 825.2, 2334.0, 76.5, 10.6, 1
Chamber is OPEN
7510460, 1776774857, 2026/04/21 12:34:17, 565, 800.8, 3657.2, 59.1, 10.2, 1
7514531, 1776774861, 2026/04/21 12:34:21, 561, 786.1, 3335.0, 53.7, 10.4, 1
7518604, 1776774866, 2026/04/21 12:34:26, 556, 781.2, 3105.5, 49.3, 10.2, 1
7522679, 1776774870, 2026/04/21 12:34:30, 551, 776.4, 2924.8, 46.8, 10.2, 1
7526752, 1776774874, 2026/04/21 12:34:34, 541, 766.6, 2797.9, 45.7, 10.2, 1
7530825, 1776774878, 2026/04/21 12:34:38, 532, 761.7, 3027.3, 43.4, 10.2, 1
7534898, 1776774882, 2026/04/21 12:34:42, 525, 752.0, 2583.0, 42.3, 10.2, 1
7538971, 1776774886, 2026/04/21 12:34:46, 518, 752.0, 2529.3, 42.0, 10.2, 1
7543046, 1776774890, 2026/04/21 12:34:50, 513, 747.1, 2485.4, 41.5, 10.1, 1
7547119, 997838343, 2000/15/00 73:19:03, 509, 752.0, 2441.4, 41.0, 10.1, 1
7551307, 1776774898, 2026/04/21 12:34:58, 506, 737.3, 2426.8, 40.6, 10.3, 1
7555380, 1776774902, 2026/04/21 12:35:02, 502, 727.5, 2407.2, 40.1, 10.2, 1
7559453, 1776774907, 2026/04/21 12:35:07, 501, 727.5, 2724.6, 39.2, 10.2, 1
7563526, 1776774911, 2026/04/21 12:35:11, 500, 717.8, 2343.8, 38.0, 10.0, 1
7567600, 1776774915, 2026/04/21 12:35:15, 499, 712.9, 2329.1, 38.2, 9.9, 1
7571673, 1776774919, 2026/04/21 12:35:19, 498, 703.1, 2246.1, 38.5, 10.1, 1
7575746, 1776774923, 2026/04/21 12:35:23, 497, 703.1, 2246.1, 38.6, 10.0, 1
7579822, 1776774927, 2026/04/21 12:35:27, 496, 698.2, 2241.2, 38.7, 10.1, 1
7583895, 1776774931, 2026/04/21 12:35:31, 496, 698.2, 2241.2, 38.9, 10.2, 1
7587968, 1776774935, 2026/04/21 12:35:35, 495, 698.2, 2231.4, 39.8, 10.1, 1
7592041, 1776774939, 2026/04/21 12:35:39, 495, 693.4, 2231.4, 41.6, 10.3, 1
7596114, 1776774943, 2026/04/21 12:35:43, 495, 688.5, 2187.5, 42.3, 10.2, 1
7600187, 1776774947, 2026/04/21 12:35:47, 495, 683.6, 2187.5, 42.3, 10.3, 1
7604262, 1776774951, 2026/04/21 12:35:51, 495, 683.6, 2177.7, 42.5, 10.4, 1
7608335, 1776774956, 2026/04/21 12:35:56, 494, 683.6, 2168.0, 42.3, 10.4, 1
7612410, 1776774960, 2026/04/21 12:36:00, 494, 683.6, 2148.4, 41.1, 10.3, 1
7616483, 1776774964, 2026/04/21 12:36:04, 494, 683.6, 2124.0, 39.9, 10.1, 1
7620556, 1776774968, 2026/04/21 12:36:08, 494, 673.8, 2114.3, 39.9, 10.0, 1
7624629, 1776774972, 2026/04/21 12:36:12, 494, 673.8, 2119.1, 40.3, 10.0, 1
7628702, 1776774976, 2026/04/21 12:36:16, 494, 668.9, 2109.4, 40.7, 10.1, 1
Chamber is CLOSED
7652781, 1776775000, 2026/04/21 12:36:40, 493, 678.7, 1303.7, 40.7, 10.1, 1
7656852, 1776775004, 2026/04/21 12:36:44, 493, 688.5, 1333.0, 41.3, 10.3, 1
7660925, 1776775008, 2026/04/21 12:36:48, 493, 688.5, 1362.3, 41.5, 10.4, 1
7664998, 1776775012, 2026/04/21 12:36:52, 493, 698.2, 1406.2, 41.4, 10.4, 1
7669072, 1776775016, 2026/04/21 12:36:56, 493, 698.2, 1406.2, 41.3, 10.6, 1
7673146, 1776775020, 2026/04/21 12:37:00, 493, 703.1, 1445.3, 41.4, 10.5, 1
7677221, 1776775025, 2026/04/21 12:37:05, 494, 708.0, 1464.8, 41.6, 10.5, 1
7681391, 1776775029, 2026/04/21 12:37:09, 494, 708.0, 1494.1, 41.8, 10.6, 1
7685475, 1776775033, 2026/04/21 12:37:13, 494, 708.0, 1503.9, 42.3, 10.6, 1
7689549, 1776775037, 2026/04/21 12:37:17, 494, 712.9, 1518.6, 43.5, 10.7, 1
7693622, 1776775041, 2026/04/21 12:37:21, 494, 712.9, 1796.9, 45.0, 10.8, 1
7697695, 1776775045, 2026/04/21 12:37:25, 494, 717.8, 1543.0, 46.1, 10.9, 1
7701768, 1776775049, 2026/04/21 12:37:29, 495, 722.7, 1562.5, 46.6, 10.9, 1
7705847, 1776775053, 2026/04/21 12:37:33, 495, 722.7, 1586.9, 47.9, 10.8, 1
7709920, 1776775057, 2026/04/21 12:37:37, 496, 727.5, 1601.6, 49.5, 10.8, 1
7713993, 1776775061, 2026/04/21 12:37:41, 497, 727.5, 1601.6, 50.5, 10.9, 1
7718066, 1776775065, 2026/04/21 12:37:45, 498, 732.4, 1611.3, 51.0, 10.9, 1
7722139, 1776775070, 2026/04/21 12:37:50, 499, 732.4, 1626.0, 51.3, 10.9, 1
7726212, 1776775074, 2026/04/21 12:37:54, 500, 737.3, 1640.6, 51.9, 11.0, 1
7730285, 1776775078, 2026/04/21 12:37:58, 500, 737.3, 1645.5, 52.9, 10.9, 1
7734361, 1776775082, 2026/04/21 12:38:02, 500, 737.3, 1933.6, 53.7, 11.0, 1
7738434, 1776775086, 2026/04/21 12:38:06, 501, 737.3, 1655.3, 54.3, 11.0, 1
7742507, 1776775090, 2026/04/21 12:38:10, 501, 742.2, 1669.9, 55.1, 11.0, 1
7746580, 1776775094, 2026/04/21 12:38:14, 503, 742.2, 1689.5, 55.9, 11.0, 1
7750653, 1776775098, 2026/04/21 12:38:18, 503, 747.1, 1694.3, 56.8, 11.0, 1
7754726, 1776775102, 2026/04/21 12:38:22, 503, 747.1, 1699.2, 57.5, 11.0, 1
7758801, 1776775106, 2026/04/21 12:38:26, 504, 747.1, 1972.7, 58.0, 11.0, 1
7762874, 1776775110, 2026/04/21 12:38:30, 505, 752.0, 1694.3, 57.7, 11.0, 1
7766947, 1776775114, 2026/04/21 12:38:34, 506, 747.1, 1718.8, 57.5, 11.1, 1
7771021, 1776775119, 2026/04/21 12:38:39, 507, 752.0, 1723.6, 57.6, 11.1, 1
7775096, 1776775123, 2026/04/21 12:38:43, 507, 752.0, 1733.4, 58.0, 11.1, 1
7779169, 1776775127, 2026/04/21 12:38:47, 507, 756.8, 1743.2, 58.8, 11.1, 1
7783242, 1776775131, 2026/04/21 12:38:51, 508, 752.0, 1762.7, 59.8, 11.0, 1
7787317, 1776775135, 2026/04/21 12:38:55, 508, 756.8, 1777.3, 60.1, 11.1, 1
7791390, 1776775139, 2026/04/21 12:38:59, 509, 766.6, 1782.2, 60.2, 11.1, 1
7795568, 1776775143, 2026/04/21 12:39:03, 510, 756.8, 1801.8, 60.6, 11.1, 1
7799641, 1776775147, 2026/04/21 12:39:07, 510, 761.7, 1792.0, 61.1, 11.1, 1
7803714, 1776775151, 2026/04/21 12:39:11, 510, 761.7, 1801.8, 61.3, 11.1, 1
7807787, 1776775155, 2026/04/21 12:39:15, 511, 761.7, 1806.6, 61.2, 11.1, 1
7811860, 1776775160, 2026/04/21 12:39:20, 511, 766.6, 1811.5, 61.2, 11.1, 1
7815936, 1776775164, 2026/04/21 12:39:24, 512, 761.7, 1816.4, 61.3, 11.2, 1
7820009, 1776775168, 2026/04/21 12:39:28, 512, 766.6, 2099.6, 61.4, 11.2, 1
7824082, 1776775172, 2026/04/21 12:39:32, 512, 766.6, 1831.1, 61.0, 11.2, 1
7828155, 1776775176, 2026/04/21 12:39:36, 512, 766.6, 1840.8, 61.1, 11.2, 1
7832228, 1776775180, 2026/04/21 12:39:40, 512, 766.6, 1845.7, 61.5, 11.2, 1
7836301, 1776775184, 2026/04/21 12:39:44, 512, 766.6, 1865.2, 61.8, 11.2, 1
7840376, 1776775188, 2026/04/21 12:39:48, 512, 771.5, 1865.2, 62.2, 11.3, 1
7844451, 1776775192, 2026/04/21 12:39:52, 512, 766.6, 1879.9, 62.6, 11.2, 1
7848524, 1776775196, 2026/04/21 12:39:56, 513, 771.5, 1879.9, 63.0, 11.2, 1
7852597, 1776775200, 2026/04/21 12:40:00, 513, 771.5, 1894.5, 63.5, 11.3, 1
7856670, 1776775204, 2026/04/21 12:40:04, 514, 771.5, 1904.3, 63.7, 11.3, 1
7860743, 1776775209, 2026/04/21 12:40:09, 514, 776.4, 1909.2, 63.7, 11.2, 1
7864816, 1776775213, 2026/04/21 12:40:13, 514, 776.4, 1923.8, 63.9, 11.3, 1
7868892, 1776775217, 2026/04/21 12:40:17, 515, 776.4, 1938.5, 63.9, 11.2, 1
7872965, 1776775221, 2026/04/21 12:40:21, 516, 776.4, 1938.5, 64.1, 11.3, 1
7877038, 1776775225, 2026/04/21 12:40:25, 516, 776.4, 1928.7, 64.3, 11.3, 1
7881111, 1776775229, 2026/04/21 12:40:29, 516, 776.4, 1948.2, 64.5, 11.3, 1
7885184, 1776775233, 2026/04/21 12:40:33, 517, 776.4, 1953.1, 64.7, 11.3, 1
7889257, 1776775237, 2026/04/21 12:40:37, 518, 781.2, 1967.8, 65.0, 11.3, 1
7893330, 1776775241, 2026/04/21 12:40:41, 519, 781.2, 1987.3, 65.3, 11.3, 1
7897407, 1776775245, 2026/04/21 12:40:45, 520, 781.2, 1992.2, 65.7, 11.4, 1
7901481, 1776775249, 2026/04/21 12:40:49, 520, 795.9, 2006.8, 66.1, 11.3, 1
7905647, 1776775254, 2026/04/21 12:40:54, 521, 786.1, 2031.2, 66.4, 11.3, 1
7909888, 1776775258, 2026/04/21 12:40:58, 521, 781.2, 2041.0, 66.7, 11.3, 1
7913961, 1776775262, 2026/04/21 12:41:02, 522, 786.1, 2031.2, 66.8, 11.4, 1
7918037, 1776775266, 2026/04/21 12:41:06, 523, 786.1, 2021.5, 66.8, 11.4, 1
7922112, 1776775270, 2026/04/21 12:41:10, 523, 786.1, 2036.1, 66.9, 11.3, 1
7926185, 1776775274, 2026/04/21 12:41:14, 523, 786.1, 2031.2, 67.1, 11.4, 1
7930259, 1776775278, 2026/04/21 12:41:18, 523, 786.1, 2045.9, 67.0, 11.4, 1
7934332, 1776775282, 2026/04/21 12:41:22, 524, 786.1, 2060.5, 66.9, 11.4, 1
7938405, 1776775286, 2026/04/21 12:41:26, 524, 786.1, 2070.3, 67.2, 11.4, 1
7942478, 1776775290, 2026/04/21 12:41:30, 525, 791.0, 2099.6, 67.3, 11.4, 1
7946551, 1776775295, 2026/04/21 12:41:35, 525, 791.0, 2104.5, 67.5, 11.4, 1
7950627, 1776775299, 2026/04/21 12:41:39, 525, 791.0, 2104.5, 67.7, 11.3, 1
7954700, 1776775303, 2026/04/21 12:41:43, 526, 791.0, 2099.6, 67.8, 11.4, 1
7958773, 1776775307, 2026/04/21 12:41:47, 526, 791.0, 2104.5, 67.8, 11.4, 1
7962846, 1776775311, 2026/04/21 12:41:51, 527, 791.0, 2114.3, 68.0, 11.4, 1
7966919, 1776775315, 2026/04/21 12:41:55, 527, 795.9, 2128.9, 68.0, 11.4, 1
7970992, 1776775319, 2026/04/21 12:41:59, 528, 791.0, 2128.9, 68.1, 11.5, 1
7975065, 1776775323, 2026/04/21 12:42:03, 529, 791.0, 2128.9, 68.0, 11.4, 1
7979141, 1776775327, 2026/04/21 12:42:07, 529, 795.9, 2153.3, 67.9, 11.6, 1
7983214, 1776775331, 2026/04/21 12:42:11, 529, 791.0, 2163.1, 67.7, 11.5, 1
7987289, 1776775335, 2026/04/21 12:42:15, 529, 795.9, 2163.1, 67.5, 11.5, 1
7991362, 1776775339, 2026/04/21 12:42:19, 529, 795.9, 2168.0, 67.5, 11.5, 1
7995435, 1776775344, 2026/04/21 12:42:24, 529, 795.9, 2456.1, 67.5, 11.6, 1
7999508, 1776775348, 2026/04/21 12:42:28, 529, 795.9, 2172.9, 67.8, 11.6, 1
8003584, 1776775352, 2026/04/21 12:42:32, <<<I2C_RECOVERY>>>
8008939, 1776775357, 2026/04/21 12:42:37, 529, 800.8, 2314.5, 68.1, 11.5, 1
8013012, 1776775361, 2026/04/21 12:42:41, 529, 800.8, 2548.8, 68.6, 11.6, 1
8017085, 1776775365, 2026/04/21 12:42:45, 529, 800.8, 2236.3, 68.7, 11.6, 1
8021158, 1776775369, 2026/04/21 12:42:49, 530, 800.8, 2226.6, 68.7, 11.7, 1
8025231, 1776775373, 2026/04/21 12:42:53, 530, 800.8, 2226.6, 68.5, 11.7, 1
8029304, 1776775377, 2026/04/21 12:42:57, 530, 800.8, 2221.7, 68.8, 11.6, 1
8033379, 1776775382, 2026/04/21 12:43:02, 531, 800.8, 2216.8, 69.2, 11.6, 1
8037452, 1776775386, 2026/04/21 12:43:06, 531, 800.8, 2211.9, 69.3, 11.5, 1
8041525, 1776775390, 2026/04/21 12:43:10, 531, 800.8, 2216.8, 69.7, 11.5, 1
8045598, 1776775394, 2026/04/21 12:43:14, 531, 805.7, 2211.9, 69.7, 11.5, 1
8049771, 1776775398, 2026/04/21 12:43:18, 531, 805.7, 2392.6, 70.2, 11.5, 1
8053865, 1776775402, 2026/04/21 12:43:22, 532, 805.7, 2548.8, 70.5, 11.5, 1
8057939, 1776775406, 2026/04/21 12:43:26, 533, 805.7, 2441.4, 70.6, 11.6, 1
8062018, 1776775410, 2026/04/21 12:43:30, 534, 805.7, 2373.0, 70.5, 11.6, 1
8066091, 1776775414, 2026/04/21 12:43:34, 535, 805.7, 2309.6, 70.5, 11.5, 1
8070164, 1776775418, 2026/04/21 12:43:38, 536, 810.5, 2275.4, 70.4, 11.6, 1
8074237, 1776775423, 2026/04/21 12:43:43, 537, 810.5, 2265.6, 70.3, 11.6, 1
8078310, 1776775427, 2026/04/21 12:43:47, 538, 810.5, 2539.1, 70.4, 11.6, 1
8082383, 1776775431, 2026/04/21 12:43:51, 538, 805.7, 2246.1, 70.5, 11.5, 1
8086458, 1776775435, 2026/04/21 12:43:55, 538, 810.5, 2241.2, 70.4, 11.6, 1
8090531, 1776775439, 2026/04/21 12:43:59, 538, 810.5, 2246.1, 70.5, 11.7, 1
8094604, 1776775443, 2026/04/21 12:44:03, 539, 815.4, 2241.2, 70.6, 11.8, 1
8098677, 1776775447, 2026/04/21 12:44:07, 539, 815.4, 2251.0, 70.6, 11.7, 1
8102750, 1776775451, 2026/04/21 12:44:11, 540, 815.4, 2534.2, 70.5, 11.7, 1
8106823, 1776775455, 2026/04/21 12:44:15, 540, 815.4, 2236.3, 70.6, 11.7, 1
8110896, 1776775459, 2026/04/21 12:44:19, 541, 815.4, 2246.1, 70.7, 11.7, 1
8114971, 1776775463, 2026/04/21 12:44:23, 541, 815.4, 2251.0, 70.7, 11.7, 1
8119044, 1776775467, 2026/04/21 12:44:27, 541, 815.4, 2255.9, 70.8, 11.7, 1
8123117, 1776775472, 2026/04/21 12:44:32, 541, 815.4, 2265.6, 70.9, 11.7, 1
8127190, 1776775476, 2026/04/21 12:44:36, 541, 815.4, 2539.1, 70.7, 11.7, 1
8131265, 1776775480, 2026/04/21 12:44:40, 542, 815.4, 2236.3, 70.8, 11.7, 1
Chamber is OPEN
8155341, 1776775504, 2026/04/21 12:45:04, 537, 727.5, 3295.9, 50.6, 10.4, 1
